project,language,filename,blank,comment,code
netdata,Markdown,.\clones\netdata\docs\dashboard\dimensions-contexts-families.mdx,27,0,69
netdata,Markdown,.\clones\netdata\docs\metrics-storage-management\how-streaming-works.mdx,23,0,69
netdata,C/C++ Header,.\clones\netdata\health\health.h,23,1,69
netdata,Markdown,.\clones\netdata\docs\dashboard\customize.mdx,25,0,68
netdata,Markdown,.\clones\netdata\libnetdata\adaptive_resortable_list\README.md,31,0,68
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\freeradius\README.md,23,0,67
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\ntpd\README.md,23,0,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\collection.py,28,22,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\cyaml.py,18,1,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\cyaml.py,18,1,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\events.py,17,3,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\connection.py,29,35,67
netdata,Python,.\clones\netdata\collectors\python.d.plugin\w1sensor\w1sensor.chart.py,16,14,67
netdata,Markdown,.\clones\netdata\docs\export\enable-connector.md,28,0,67
netdata,Markdown,.\clones\netdata\docs\quickstart\single-node.md,25,0,67
netdata,Bourne Shell,.\clones\netdata\packaging\makeself\jobs\99-makeself.install.sh,28,19,67
netdata,C,.\clones\netdata\registry\registry_machine.c,28,9,67
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\_morris.js,11,3,67
netdata,Pascal,.\clones\netdata\web\gui\src\dashboard.js\prologue.js.inc,8,9,67
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\dovecot\README.md,39,0,66
netdata,Markdown,.\clones\netdata\docs\configure\start-stop-restart.md,32,0,66
netdata,C,.\clones\netdata\registry\registry_url.c,16,6,66
netdata,Bourne Shell,.\clones\netdata\.github\scripts\build-artifacts.sh,12,4,65
netdata,m4,.\clones\netdata\build\m4\jemalloc.m4,4,6,65
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_process.h,24,16,65
netdata,Python,.\clones\netdata\collectors\python.d.plugin\dockerd\dockerd.chart.py,17,4,65
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\elasticsearch\README.md,29,0,65
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\error.py,10,1,65
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\error.py,10,1,65
netdata,C/C++ Header,.\clones\netdata\libnetdata\buffer\buffer.h,18,3,65
netdata,C/C++ Header,.\clones\netdata\database\engine\rrddiskprotocol.h,20,35,64
netdata,Markdown,.\clones\netdata\docs\collect\application-metrics.md,16,0,64
netdata,Markdown,.\clones\netdata\docs\guides\monitor\stop-notifications-alarms.md,28,0,64
netdata,C,.\clones\netdata\web\api\queries\ses\ses.c,19,9,64
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\chart-registry.js,20,10,64
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\xss.js,12,8,64
netdata,C++,.\clones\netdata\backends\aws_kinesis\aws_kinesis_put_record.cc,23,1,63
netdata,C,.\clones\netdata\daemon\static_threads_linux.c,7,1,63
netdata,C++,.\clones\netdata\ml\BitRateWindow.cc,11,1,63
netdata,Markdown,.\clones\netdata\packaging\installer\methods\pfsense.md,21,0,63
netdata,YAML,.\clones\netdata\.github\ISSUE_TEMPLATE\FEAT_REQUEST.yml,0,0,62
netdata,Python,.\clones\netdata\collectors\python.d.plugin\alarms\alarms.chart.py,18,4,62
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\memcached\README.md,37,0,62
netdata,Markdown,.\clones\netdata\packaging\installer\methods\offline.md,28,0,62
netdata,Bourne Shell,.\clones\netdata\tests\stress.sh,16,5,62
netdata,Markdown,.\clones\netdata\web\api\formatters\README.md,16,0,62
netdata,Markdown,.\clones\netdata\collectors\charts.d.plugin\sensors\README.md,23,0,61
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-03.md,30,0,61
netdata,Markdown,.\clones\netdata\health\notifications\stackpulse\README.md,20,0,61
netdata,Markdown,.\clones\netdata\web\api\queries\stddev\README.md,32,0,61
netdata,HTML,.\clones\netdata\web\gui\dashboard\console.html,7,4,61
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\example\example.chart.sh,23,40,60
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\bind_rndc\README.md,19,0,60
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\logind\README.md,26,0,60
netdata,Markdown,.\clones\netdata\docs\dashboard\import-export-print-snapshot.mdx,23,0,60
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\extend.js,15,14,59
netdata,Python,.\clones\netdata\collectors\python.d.plugin\hddtemp\hddtemp.chart.py,26,14,59
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\megacli\README.md,27,0,59
netdata,Markdown,.\clones\netdata\docs\collect\how-collectors-work.md,21,0,59
netdata,Markdown,.\clones\netdata\health\notifications\README.md,27,0,59
netdata,Markdown,.\clones\netdata\health\notifications\alerta\README.md,22,0,59
netdata,Markdown,.\clones\netdata\packaging\maintainers\README.md,27,0,59
netdata,C,.\clones\netdata\aclk\aclk_charts_api.c,9,1,58
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\fail2ban\README.md,24,0,58
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\hpssa\README.md,26,0,58
netdata,Python,.\clones\netdata\collectors\python.d.plugin\icecast\icecast.chart.py,20,16,58
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\__init__.py,17,23,58
netdata,C/C++ Header,.\clones\netdata\daemon\common.h,27,23,58
netdata,Bourne Shell,.\clones\netdata\.github\scripts\build-dist.sh,10,3,57
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_cachestat.h,19,6,57
netdata,Markdown,.\clones\netdata\collectors\ioping.plugin\README.md,29,0,57
netdata,Markdown,.\clones\netdata\collectors\perf.plugin\README.md,23,0,57
netdata,Python,.\clones\netdata\collectors\python.d.plugin\nginx\nginx.chart.py,6,8,57
netdata,Markdown,.\clones\netdata\health\notifications\irc\README.md,21,0,57
netdata,C/C++ Header,.\clones\netdata\libnetdata\locks\locks.h,17,1,57
netdata,JSON,.\clones\netdata\package.json,0,0,57
netdata,C/C++ Header,.\clones\netdata\registry\registry_internals.h,21,12,57
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_cgroup.h,13,1,56
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\energid\README.md,21,0,56
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\ExecutableService.py,16,19,56
netdata,C,.\clones\netdata\database\sqlite\sqlite_aclk_node.c,12,1,56
netdata,Markdown,.\clones\netdata\docs\overview\what-is-netdata.md,18,0,56
netdata,C/C++ Header,.\clones\netdata\libnetdata\storage_number\storage_number.h,28,17,56
netdata,Bourne Shell,.\clones\netdata\.github\scripts\functions.sh,13,1,55
netdata,Bourne Shell,.\clones\netdata\.github\scripts\old_package_purging.sh,14,19,55
netdata,Python,.\clones\netdata\collectors\python.d.plugin\retroshare\retroshare.chart.py,11,12,55
netdata,C/C++ Header,.\clones\netdata\database\rrdcalctemplate.h,26,16,55
netdata,Markdown,.\clones\netdata\docs\agent-cloud.md,24,0,55
netdata,Markdown,.\clones\netdata\docs\store\change-metrics-storage.md,22,0,55
netdata,Markdown,.\clones\netdata\health\notifications\email\README.md,22,0,55
netdata,JavaScript,.\clones\netdata\tests\node.d\fronius.process.spec.js,16,4,55
netdata,YAML,.\clones\netdata\.github\workflows\coverity.yml,0,1,54
netdata,C/C++ Header,.\clones\netdata\aclk\https_client.h,18,6,54
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\adaptec_raid\README.md,26,0,54
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\LogService.py,11,17,54
netdata,Markdown,.\clones\netdata\docs\netdata-for-IoT.md,20,0,54
netdata,C/C++ Header,.\clones\netdata\libnetdata\procfile\procfile.h,30,22,54
netdata,Bourne Shell,.\clones\netdata\packaging\check-kernel-config.sh,19,0,54
netdata,C/C++ Header,.\clones\netdata\aclk\schema-wrappers\alarm_config.h,15,1,53
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\dnsdist\README.md,19,0,53
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\openldap\README.md,26,0,53
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\dumper.py,9,1,53
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\dumper.py,9,1,53
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\request.py,25,41,53
netdata,Bourne Shell,.\clones\netdata\contrib\debian\netdata.postinst,18,3,53
netdata,C/C++ Header,.\clones\netdata\libnetdata\eval\eval.h,21,14,53
netdata,C,.\clones\netdata\web\api\queries\median\median.c,20,6,53
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\peity.js,8,1,53
netdata,Python,.\clones\netdata\collectors\python.d.plugin\am2320\am2320.chart.py,12,4,52
netdata,Markdown,.\clones\netdata\docs\monitor\view-active-alarms.md,23,0,52
netdata,Markdown,.\clones\netdata\exporting\TIMESCALE.md,17,0,52
netdata,Markdown,.\clones\netdata\web\api\queries\des\README.md,21,0,52
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_dcstat.h,18,8,51
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_fd.h,23,11,51
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\request.py,35,63,51
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\__init__.py,2,2,51
netdata,C/C++ Header,.\clones\netdata\database\engine\datafile.h,12,4,51
netdata,Markdown,.\clones\netdata\docs\Running-behind-lighttpd.md,20,0,51
netdata,Markdown,.\clones\netdata\docs\store\distributed-data-architecture.md,20,0,51
netdata,make,.\clones\netdata\system\Makefile.am,7,3,51
netdata,Markdown,.\clones\netdata\web\api\exporters\shell\README.md,18,0,51
netdata,C,.\clones\netdata\web\api\queries\incremental_sum\incremental_sum.c,13,5,51
netdata,Python,.\clones\netdata\web\gui\bundle_dashboard.py,27,47,51
netdata,C/C++ Header,.\clones\netdata\aclk\aclk_stats.h,20,10,50
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_filesystem.h,16,3,50
netdata,C/C++ Header,.\clones\netdata\collectors\proc.plugin\plugin_proc.h,8,3,50
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\apache\README.md,32,0,50
netdata,C,.\clones\netdata\exporting\check_filters.c,14,16,50
netdata,C,.\clones\netdata\exporting\clean_connectors.c,18,17,50
netdata,Bourne Shell,.\clones\netdata\tests\installer\slack.sh,4,11,50
netdata,JavaScript,.\clones\netdata\tests\web\karma.conf.js,23,37,50
netdata,C/C++ Header,.\clones\netdata\aclk\schema-wrappers\node_info.h,28,1,49
netdata,C/C++ Header,.\clones\netdata\backends\opentsdb\opentsdb.h,8,1,49
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\nvidia_smi\README.md,15,0,49
netdata,C/C++ Header,.\clones\netdata\daemon\commands.h,12,21,49
netdata,Markdown,.\clones\netdata\docs\collect\enable-configure.md,19,0,49
netdata,Markdown,.\clones\netdata\docs\collect\system-metrics.md,17,0,49
netdata,Bourne Shell,.\clones\netdata\.travis\create_artifacts.sh,12,17,48
netdata,m4,.\clones\netdata\build\m4\ax_check_compile_flag.m4,2,0,48
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_disk.h,20,10,48
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_hardirq.h,15,10,48
netdata,C/C++ Header,.\clones\netdata\collectors\plugins.d\plugins_d.h,19,3,48
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\nsd\README.md,20,0,48
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\mcrcon.py,15,11,48
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\traefik\README.md,26,0,48
netdata,C/C++ Header,.\clones\netdata\database\engine\rrdengineapi.h,14,2,48
netdata,Markdown,.\clones\netdata\docs\overview\why-netdata.md,15,0,48
netdata,C/C++ Header,.\clones\netdata\libnetdata\json\json.h,19,5,48
netdata,C/C++ Header,.\clones\netdata\web\server\web_server.h,15,1,48
netdata,Bourne Shell,.\clones\netdata\.github\scripts\build-static.sh,11,3,47
